date,location_name,year,week,total_ili,unweighted_ili,total_hosp
2011-03-12,Montana,2011,10,22.0,0.801165,0.801165
2011-03-19,Montana,2011,11,28.0,0.815376,0.815376
2011-03-26,Montana,2011,12,30.0,0.835189,0.835189
2011-04-02,Montana,2011,13,14.0,0.4662,0.4662
2011-04-09,Montana,2011,14,6.0,0.27933,0.27933
2011-04-16,Montana,2011,15,8.0,0.235018,0.235018
2011-04-23,Montana,2011,16,1.0,0.0297885,0.0297885
2011-04-30,Montana,2011,17,0.0,0.0,0.0
2011-05-07,Montana,2011,18,0.0,0.0,0.0
2011-05-14,Montana,2011,19,0.0,0.0,0.0
2011-05-21,Montana,2011,20,0.0,0.0,0.0
2011-05-28,Montana,2011,21,0.0,0.0,0.0
2011-06-04,Montana,2011,22,0.0,0.0,0.0
2011-06-11,Montana,2011,23,0.0,0.0,0.0
2011-06-18,Montana,2011,24,0.0,0.0,0.0
2011-06-25,Montana,2011,25,0.0,0.0,0.0
2011-07-02,Montana,2011,26,0.0,0.0,0.0
2011-07-09,Montana,2011,27,0.0,0.0,0.0
2011-07-16,Montana,2011,28,0.0,0.0,0.0
2011-07-23,Montana,2011,29,0.0,0.0,0.0
2011-07-30,Montana,2011,30,0.0,0.0,0.0
2011-08-06,Montana,2011,31,0.0,0.0,0.0
2011-08-13,Montana,2011,32,0.0,0.0,0.0
2011-08-20,Montana,2011,33,0.0,0.0,0.0
2011-08-27,Montana,2011,34,0.0,0.0,0.0
2011-09-03,Montana,2011,35,0.0,0.0,0.0
2011-09-10,Montana,2011,36,0.0,0.0,0.0
2011-09-17,Montana,2011,37,0.0,0.0,0.0
2011-09-24,Montana,2011,38,1.0,0.0530223,0.0530223
2011-10-01,Montana,2011,39,0.0,0.0,0.0
2011-10-08,Montana,2011,40,0.0,0.0,0.0
2011-10-15,Montana,2011,41,2.0,0.0907853,0.0907853
2011-10-22,Montana,2011,42,1.0,0.039604,0.039604
2011-10-29,Montana,2011,43,4.0,0.15949,0.15949
2011-11-05,Montana,2011,44,4.0,0.177148,0.177148
2011-11-12,Montana,2011,45,0.0,0.0,0.0
2011-11-19,Montana,2011,46,3.0,0.120289,0.120289
2011-11-26,Montana,2011,47,7.0,0.45425,0.45425
2011-12-03,Montana,2011,48,7.0,0.294985,0.294985
2011-12-10,Montana,2011,49,4.0,0.174749,0.174749
2011-12-17,Montana,2011,50,3.0,0.129814,0.129814
2011-12-24,Montana,2011,51,3.0,0.19305,0.19305
2011-12-31,Montana,2011,52,2.0,0.165837,0.165837
2012-01-07,Montana,2012,1,2.0,0.120555,0.120555
2012-01-14,Montana,2012,2,4.0,0.201918,0.201918
2012-01-21,Montana,2012,3,3.0,0.180397,0.180397
2012-01-28,Montana,2012,4,4.0,0.171453,0.171453
2012-02-04,Montana,2012,5,6.0,0.247117,0.247117
2012-02-11,Montana,2012,6,7.0,0.27933,0.27933
2012-02-18,Montana,2012,7,5.0,0.211238,0.211238
2012-02-25,Montana,2012,8,16.0,0.741084,0.741084
2012-03-03,Montana,2012,9,12.0,0.46875,0.46875
2012-03-10,Montana,2012,10,23.0,0.845899,0.845899
2012-03-17,Montana,2012,11,31.0,1.17335,1.17335
2012-03-24,Montana,2012,12,19.0,0.744806,0.744806
2012-03-31,Montana,2012,13,4.0,0.15674,0.15674
2012-04-07,Montana,2012,14,3.0,0.185759,0.185759
2012-04-14,Montana,2012,15,9.0,0.394737,0.394737
2012-04-21,Montana,2012,16,2.0,0.0821693,0.0821693
2012-04-28,Montana,2012,17,10.0,0.401768,0.401768
2012-05-05,Montana,2012,18,0.0,0.0,0.0
2012-05-12,Montana,2012,19,3.0,0.119522,0.119522
2012-05-19,Montana,2012,20,0.0,0.0,0.0
2012-05-26,Montana,2012,21,0.0,0.0,0.0
2012-06-02,Montana,2012,22,0.0,0.0,0.0
2012-06-09,Montana,2012,23,0.0,0.0,0.0
2012-06-16,Montana,2012,24,0.0,0.0,0.0
2012-06-23,Montana,2012,25,0.0,0.0,0.0
2012-06-30,Montana,2012,26,0.0,0.0,0.0
2012-07-07,Montana,2012,27,0.0,0.0,0.0
2012-07-14,Montana,2012,28,0.0,0.0,0.0
2012-07-21,Montana,2012,29,0.0,0.0,0.0
2012-07-28,Montana,2012,30,0.0,0.0,0.0
2012-08-04,Montana,2012,31,0.0,0.0,0.0
2012-08-11,Montana,2012,32,0.0,0.0,0.0
2012-08-18,Montana,2012,33,0.0,0.0,0.0
2012-08-25,Montana,2012,34,0.0,0.0,0.0
2012-09-01,Montana,2012,35,0.0,0.0,0.0
2012-09-08,Montana,2012,36,0.0,0.0,0.0
2012-09-15,Montana,2012,37,0.0,0.0,0.0
2012-09-22,Montana,2012,38,0.0,0.0,0.0
2012-09-29,Montana,2012,39,0.0,0.0,0.0
2012-10-06,Montana,2012,40,5.0,0.170474,0.170474
2012-10-13,Montana,2012,41,4.0,0.148976,0.148976
2012-10-20,Montana,2012,42,5.0,0.17325,0.17325
2012-10-27,Montana,2012,43,2.0,0.0769231,0.0769231
2012-11-03,Montana,2012,44,5.0,0.188182,0.188182
2012-11-10,Montana,2012,45,3.0,0.120822,0.120822
2012-11-17,Montana,2012,46,4.0,0.15829,0.15829
2012-11-24,Montana,2012,47,9.0,0.426743,0.426743
2012-12-01,Montana,2012,48,3.0,0.101317,0.101317
2012-12-08,Montana,2012,49,5.0,0.186986,0.186986
2012-12-15,Montana,2012,50,5.0,0.18315,0.18315
2012-12-22,Montana,2012,51,27.0,1.22505,1.22505
2012-12-29,Montana,2012,52,9.0,0.631136,0.631136
2013-01-05,Montana,2013,1,20.0,1.06045,1.06045
2013-01-12,Montana,2013,2,26.0,1.05949,1.05949
2013-01-19,Montana,2013,3,36.0,1.3905,1.3905
2013-01-26,Montana,2013,4,29.0,1.22777,1.22777
2013-02-02,Montana,2013,5,40.0,1.32319,1.32319
2013-02-09,Montana,2013,6,26.0,0.956938,0.956938
2013-02-16,Montana,2013,7,8.0,0.2886,0.2886
2013-02-23,Montana,2013,8,27.0,1.03766,1.03766
2013-03-02,Montana,2013,9,23.0,0.837277,0.837277
2013-03-09,Montana,2013,10,21.0,0.778066,0.778066
2013-03-16,Montana,2013,11,36.0,1.38462,1.38462
2013-03-23,Montana,2013,12,11.0,0.389656,0.389656
2013-03-30,Montana,2013,13,17.0,0.580998,0.580998
2013-04-06,Montana,2013,14,3.0,0.155925,0.155925
2013-04-13,Montana,2013,15,6.0,0.21606,0.21606
2013-04-20,Montana,2013,16,1.0,0.0362056,0.0362056
2013-04-27,Montana,2013,17,5.0,0.177054,0.177054
2013-05-04,Montana,2013,18,0.0,0.0,0.0
2013-05-11,Montana,2013,19,0.0,0.0,0.0
2013-05-18,Montana,2013,20,1.0,0.0412541,0.0412541
2013-05-25,Montana,2013,21,2.0,0.110011,0.110011
2013-06-01,Montana,2013,22,0.0,0.0,0.0
2013-06-08,Montana,2013,23,5.0,0.245218,0.245218
2013-06-15,Montana,2013,24,1.0,0.0791139,0.0791139
2013-06-22,Montana,2013,25,3.0,0.226929,0.226929
2013-06-29,Montana,2013,26,1.0,0.0784314,0.0784314
2013-07-06,Montana,2013,27,0.0,0.0,0.0
2013-07-13,Montana,2013,28,0.0,0.0,0.0
2013-07-20,Montana,2013,29,0.0,0.0,0.0
2013-07-27,Montana,2013,30,1.0,0.0729395,0.0729395
2013-08-03,Montana,2013,31,0.0,0.0,0.0
2013-08-10,Montana,2013,32,0.0,0.0,0.0
2013-08-17,Montana,2013,33,0.0,0.0,0.0
2013-08-24,Montana,2013,34,0.0,0.0,0.0
2013-08-31,Montana,2013,35,0.0,0.0,0.0
2013-09-07,Montana,2013,36,0.0,0.0,0.0
2013-09-14,Montana,2013,37,0.0,0.0,0.0
2013-09-21,Montana,2013,38,1.0,0.0581734,0.0581734
2013-09-28,Montana,2013,39,0.0,0.0,0.0
2013-10-05,Montana,2013,40,2.0,0.0852152,0.0852152
2013-10-12,Montana,2013,41,3.0,0.113766,0.113766
2013-10-19,Montana,2013,42,2.0,0.0796495,0.0796495
2013-10-26,Montana,2013,43,0.0,0.0,0.0
2013-11-02,Montana,2013,44,2.0,0.0776096,0.0776096
2013-11-09,Montana,2013,45,1.0,0.0376932,0.0376932
2013-11-16,Montana,2013,46,5.0,0.295334,0.295334
2013-11-23,Montana,2013,47,4.0,0.22409,0.22409
2013-11-30,Montana,2013,48,3.0,0.169683,0.169683
2013-12-07,Montana,2013,49,13.0,0.473244,0.473244
2013-12-14,Montana,2013,50,11.0,0.452117,0.452117
2013-12-21,Montana,2013,51,10.0,0.834028,0.834028
2013-12-28,Montana,2013,52,34.0,4.81586,4.81586
2014-01-04,Montana,2014,1,52.0,2.97143,2.97143
2014-01-11,Montana,2014,2,40.0,1.69348,1.69348
2014-01-18,Montana,2014,3,25.0,1.01585,1.01585
2014-01-25,Montana,2014,4,14.0,0.635497,0.635497
2014-02-01,Montana,2014,5,4.0,0.145613,0.145613
2014-02-08,Montana,2014,6,14.0,0.518327,0.518327
2014-02-15,Montana,2014,7,4.0,0.143885,0.143885
2014-02-22,Montana,2014,8,8.0,0.331538,0.331538
2014-03-01,Montana,2014,9,4.0,0.15625,0.15625
2014-03-08,Montana,2014,10,11.0,0.403522,0.403522
2014-03-15,Montana,2014,11,0.0,0.0,0.0
2014-03-22,Montana,2014,12,3.0,0.103663,0.103663
2014-03-29,Montana,2014,13,1.0,0.0347343,0.0347343
2014-04-05,Montana,2014,14,6.0,0.290135,0.290135
2014-04-12,Montana,2014,15,1.0,0.0336927,0.0336927
2014-04-19,Montana,2014,16,1.0,0.0344828,0.0344828
2014-04-26,Montana,2014,17,2.0,0.0700035,0.0700035
2014-05-03,Montana,2014,18,1.0,0.0344116,0.0344116
2014-05-10,Montana,2014,19,2.0,0.0691324,0.0691324
2014-05-17,Montana,2014,20,0.0,0.0,0.0
2014-05-24,Montana,2014,21,1.0,0.0754148,0.0754148
2014-05-31,Montana,2014,22,0.0,0.0,0.0
2014-06-07,Montana,2014,23,2.0,0.224972,0.224972
2014-06-14,Montana,2014,24,1.0,0.0597015,0.0597015
2014-06-21,Montana,2014,25,1.0,0.0672948,0.0672948
2014-06-28,Montana,2014,26,1.0,0.0625782,0.0625782
2014-07-05,Montana,2014,27,0.0,0.0,0.0
2014-07-12,Montana,2014,28,0.0,0.0,0.0
2014-07-19,Montana,2014,29,0.0,0.0,0.0
2014-07-26,Montana,2014,30,0.0,0.0,0.0
2014-08-02,Montana,2014,31,0.0,0.0,0.0
2014-08-09,Montana,2014,32,0.0,0.0,0.0
2014-08-16,Montana,2014,33,0.0,0.0,0.0
2014-08-23,Montana,2014,34,0.0,0.0,0.0
2014-08-30,Montana,2014,35,0.0,0.0,0.0
2014-09-06,Montana,2014,36,0.0,0.0,0.0
2014-09-13,Montana,2014,37,0.0,0.0,0.0
2014-09-20,Montana,2014,38,0.0,0.0,0.0
2014-09-27,Montana,2014,39,2.0,0.0882613,0.0882613
2014-10-04,Montana,2014,40,3.0,0.096401,0.096401
2014-10-11,Montana,2014,41,0.0,0.0,0.0
2014-10-18,Montana,2014,42,2.0,0.0597907,0.0597907
2014-10-25,Montana,2014,43,4.0,0.126984,0.126984
2014-11-01,Montana,2014,44,4.0,0.118941,0.118941
2014-11-08,Montana,2014,45,6.0,0.188088,0.188088
2014-11-15,Montana,2014,46,4.0,0.138696,0.138696
2014-11-22,Montana,2014,47,4.0,0.126823,0.126823
2014-11-29,Montana,2014,48,3.0,0.129422,0.129422
2014-12-06,Montana,2014,49,1.0,0.0272926,0.0272926
2014-12-13,Montana,2014,50,19.0,0.569544,0.569544
2014-12-20,Montana,2014,51,16.0,0.542373,0.542373
2014-12-27,Montana,2014,52,28.0,1.47992,1.47992
2015-01-03,Montana,2014,53,20.0,0.98668,0.98668
2015-01-10,Montana,2015,1,43.0,1.40569,1.40569
2015-01-17,Montana,2015,2,59.0,1.73021,1.73021
2015-01-24,Montana,2015,3,57.0,1.84049,1.84049
2015-01-31,Montana,2015,4,71.0,2.0467,2.0467
2015-02-07,Montana,2015,5,45.0,1.28351,1.28351
2015-02-14,Montana,2015,6,21.0,0.606936,0.606936
2015-02-21,Montana,2015,7,12.0,0.376648,0.376648
2015-02-28,Montana,2015,8,21.0,0.59812,0.59812
2015-03-07,Montana,2015,9,14.0,0.4,0.4
2015-03-14,Montana,2015,10,22.0,0.71708,0.71708
2015-03-21,Montana,2015,11,24.0,0.795229,0.795229
2015-03-28,Montana,2015,12,23.0,0.735059,0.735059
2015-04-04,Montana,2015,13,4.0,0.177857,0.177857
2015-04-11,Montana,2015,14,5.0,0.166168,0.166168
2015-04-18,Montana,2015,15,5.0,0.166389,0.166389
2015-04-25,Montana,2015,16,6.0,0.200602,0.200602
2015-05-02,Montana,2015,17,8.0,0.269088,0.269088
2015-05-09,Montana,2015,18,2.0,0.0699301,0.0699301
2015-05-16,Montana,2015,19,0.0,0.0,0.0
2015-05-23,Montana,2015,20,0.0,0.0,0.0
2015-05-30,Montana,2015,21,3.0,0.143472,0.143472
2015-06-06,Montana,2015,22,0.0,0.0,0.0
2015-06-13,Montana,2015,23,0.0,0.0,0.0
2015-06-20,Montana,2015,24,1.0,0.0600962,0.0600962
2015-06-27,Montana,2015,25,0.0,0.0,0.0
2015-07-04,Montana,2015,26,0.0,0.0,0.0
2015-07-11,Montana,2015,27,2.0,0.109951,0.109951
2015-07-18,Montana,2015,28,0.0,0.0,0.0
2015-07-25,Montana,2015,29,1.0,0.0550055,0.0550055
2015-08-01,Montana,2015,30,3.0,0.157563,0.157563
2015-08-08,Montana,2015,31,4.0,0.212766,0.212766
2015-08-15,Montana,2015,32,0.0,0.0,0.0
2015-08-22,Montana,2015,33,0.0,0.0,0.0
2015-08-29,Montana,2015,34,0.0,0.0,0.0
2015-09-05,Montana,2015,35,0.0,0.0,0.0
2015-09-12,Montana,2015,36,1.0,0.0494315,0.0494315
2015-09-19,Montana,2015,37,4.0,0.140302,0.140302
2015-09-26,Montana,2015,38,3.0,0.130548,0.130548
2015-10-03,Montana,2015,39,1.0,0.0581734,0.0581734
2015-10-10,Montana,2015,40,4.0,0.129618,0.129618
2015-10-17,Montana,2015,41,3.0,0.110092,0.110092
2015-10-24,Montana,2015,42,8.0,0.286328,0.286328
2015-10-31,Montana,2015,43,2.0,0.059453,0.059453
2015-11-07,Montana,2015,44,6.0,0.193299,0.193299
2015-11-14,Montana,2015,45,8.0,0.23488,0.23488
2015-11-21,Montana,2015,46,2.0,0.0518135,0.0518135
2015-11-28,Montana,2015,47,5.0,0.195084,0.195084
2015-12-05,Montana,2015,48,5.0,0.13031,0.13031
2015-12-12,Montana,2015,49,5.0,0.1321,0.1321
2015-12-19,Montana,2015,50,4.0,0.140895,0.140895
2015-12-26,Montana,2015,51,5.0,0.239693,0.239693
2016-01-02,Montana,2015,52,6.0,0.27946,0.27946
2016-01-09,Montana,2016,1,4.0,0.123495,0.123495
2016-01-16,Montana,2016,2,2.0,0.0592944,0.0592944
2016-01-23,Montana,2016,3,4.0,0.129534,0.129534
2016-01-30,Montana,2016,4,10.0,0.246548,0.246548
2016-02-06,Montana,2016,5,8.0,0.224027,0.224027
2016-02-13,Montana,2016,6,13.0,0.336962,0.336962
2016-02-20,Montana,2016,7,12.0,0.349548,0.349548
2016-02-27,Montana,2016,8,9.0,0.247321,0.247321
2016-03-05,Montana,2016,9,24.0,0.60347,0.60347
2016-03-12,Montana,2016,10,14.0,0.35229,0.35229
2016-03-19,Montana,2016,11,48.0,1.23457,1.23457
2016-03-26,Montana,2016,12,12.0,0.43494,0.43494
2016-04-02,Montana,2016,13,11.0,0.31091,0.31091
2016-04-09,Montana,2016,14,15.0,0.514756,0.514756
2016-04-16,Montana,2016,15,9.0,0.237844,0.237844
2016-04-23,Montana,2016,16,16.0,0.424516,0.424516
2016-04-30,Montana,2016,17,20.0,0.528541,0.528541
2016-05-07,Montana,2016,18,16.0,0.511836,0.511836
2016-05-14,Montana,2016,19,3.0,0.10803,0.10803
2016-05-21,Montana,2016,20,0.0,0.0,0.0
2016-05-28,Montana,2016,21,0.0,0.0,0.0
2016-06-04,Montana,2016,22,0.0,0.0,0.0
2016-06-11,Montana,2016,23,0.0,0.0,0.0
2016-06-18,Montana,2016,24,0.0,0.0,0.0
2016-06-25,Montana,2016,25,0.0,0.0,0.0
2016-07-02,Montana,2016,26,1.0,0.0696864,0.0696864
2016-07-09,Montana,2016,27,0.0,0.0,0.0
2016-07-16,Montana,2016,28,0.0,0.0,0.0
2016-07-23,Montana,2016,29,0.0,0.0,0.0
2016-07-30,Montana,2016,30,0.0,0.0,0.0
2016-08-06,Montana,2016,31,0.0,0.0,0.0
2016-08-13,Montana,2016,32,0.0,0.0,0.0
2016-08-20,Montana,2016,33,0.0,0.0,0.0
2016-08-27,Montana,2016,34,1.0,0.0657462,0.0657462
2016-09-03,Montana,2016,35,0.0,0.0,0.0
2016-09-10,Montana,2016,36,1.0,0.0679348,0.0679348
2016-09-17,Montana,2016,37,0.0,0.0,0.0
2016-09-24,Montana,2016,38,0.0,0.0,0.0
2016-10-01,Montana,2016,39,0.0,0.0,0.0
2016-10-08,Montana,2016,40,0.0,0.0,0.0
2016-10-15,Montana,2016,41,8.0,0.255428,0.255428
2016-10-22,Montana,2016,42,7.0,0.20552,0.20552
2016-10-29,Montana,2016,43,5.0,0.142005,0.142005
2016-11-05,Montana,2016,44,4.0,0.112867,0.112867
2016-11-12,Montana,2016,45,6.0,0.215285,0.215285
2016-11-19,Montana,2016,46,5.0,0.145858,0.145858
2016-11-26,Montana,2016,47,4.0,0.15273,0.15273
2016-12-03,Montana,2016,48,1.0,0.0269251,0.0269251
2016-12-10,Montana,2016,49,4.0,0.12987,0.12987
2016-12-17,Montana,2016,50,6.0,0.196271,0.196271
2016-12-24,Montana,2016,51,16.0,0.565171,0.565171
2016-12-31,Montana,2016,52,4.0,0.229489,0.229489
2017-01-07,Montana,2017,1,6.0,0.234926,0.234926
2017-01-14,Montana,2017,2,13.0,0.393106,0.393106
2017-01-21,Montana,2017,3,14.0,0.48226,0.48226
2017-01-28,Montana,2017,4,11.0,0.312767,0.312767
2017-02-04,Montana,2017,5,18.0,0.504484,0.504484
2017-02-11,Montana,2017,6,19.0,0.542083,0.542083
2017-02-18,Montana,2017,7,4.0,0.117268,0.117268
2017-02-25,Montana,2017,8,8.0,0.244275,0.244275
2017-03-04,Montana,2017,9,5.0,0.152672,0.152672
2017-03-11,Montana,2017,10,7.0,0.204499,0.204499
2017-03-18,Montana,2017,11,9.0,0.252101,0.252101
2017-03-25,Montana,2017,12,1.0,0.0403877,0.0403877
2017-04-01,Montana,2017,13,8.0,0.228768,0.228768
2017-04-08,Montana,2017,14,6.0,0.163621,0.163621
2017-04-15,Montana,2017,15,2.0,0.0575043,0.0575043
2017-04-22,Montana,2017,16,4.0,0.111888,0.111888
2017-04-29,Montana,2017,17,1.0,0.0484027,0.0484027
2017-05-06,Montana,2017,18,0.0,0.0,0.0
2017-05-13,Montana,2017,19,0.0,0.0,0.0
2017-05-20,Montana,2017,20,0.0,0.0,0.0
2017-05-27,Montana,2017,21,0.0,0.0,0.0
2017-06-03,Montana,2017,22,0.0,0.0,0.0
2017-06-10,Montana,2017,23,0.0,0.0,0.0
2017-06-17,Montana,2017,24,0.0,0.0,0.0
2017-06-24,Montana,2017,25,0.0,0.0,0.0
2017-07-01,Montana,2017,26,0.0,0.0,0.0
2017-07-08,Montana,2017,27,0.0,0.0,0.0
2017-07-15,Montana,2017,28,0.0,0.0,0.0
2017-07-22,Montana,2017,29,0.0,0.0,0.0
2017-07-29,Montana,2017,30,0.0,0.0,0.0
2017-08-05,Montana,2017,31,0.0,0.0,0.0
2017-08-12,Montana,2017,32,0.0,0.0,0.0
2017-08-19,Montana,2017,33,0.0,0.0,0.0
2017-08-26,Montana,2017,34,0.0,0.0,0.0
2017-09-02,Montana,2017,35,0.0,0.0,0.0
2017-09-09,Montana,2017,36,0.0,0.0,0.0
2017-09-16,Montana,2017,37,0.0,0.0,0.0
2017-09-23,Montana,2017,38,0.0,0.0,0.0
2017-09-30,Montana,2017,39,0.0,0.0,0.0
2017-10-07,Montana,2017,40,6.0,0.165792,0.165792
2017-10-14,Montana,2017,41,2.0,0.0620732,0.0620732
2017-10-21,Montana,2017,42,2.0,0.0586166,0.0586166
2017-10-28,Montana,2017,43,2.0,0.0565451,0.0565451
2017-11-04,Montana,2017,44,7.0,0.194121,0.194121
2017-11-11,Montana,2017,45,4.0,0.128164,0.128164
2017-11-18,Montana,2017,46,4.0,0.108196,0.108196
2017-11-25,Montana,2017,47,6.0,0.231481,0.231481
2017-12-02,Montana,2017,48,3.0,0.0948767,0.0948767
2017-12-09,Montana,2017,49,4.0,0.105988,0.105988
2017-12-16,Montana,2017,50,3.0,0.0831716,0.0831716
2017-12-23,Montana,2017,51,2.0,0.0637146,0.0637146
2017-12-30,Montana,2017,52,3.0,0.176991,0.176991
2018-01-06,Montana,2018,1,3.0,0.118906,0.118906
2018-01-13,Montana,2018,2,21.0,0.636364,0.636364
2018-01-20,Montana,2018,3,17.0,0.538827,0.538827
2018-01-27,Montana,2018,4,15.0,0.414594,0.414594
2018-02-03,Montana,2018,5,28.0,0.702106,0.702106
2018-02-10,Montana,2018,6,17.0,0.467675,0.467675
2018-02-17,Montana,2018,7,17.0,0.473538,0.473538
2018-02-24,Montana,2018,8,19.0,0.593565,0.593565
2018-03-03,Montana,2018,9,35.0,0.886076,0.886076
2018-03-10,Montana,2018,10,19.0,0.504112,0.504112
2018-03-17,Montana,2018,11,14.0,0.382618,0.382618
2018-03-24,Montana,2018,12,14.0,0.376648,0.376648
2018-03-31,Montana,2018,13,10.0,0.332336,0.332336
2018-04-07,Montana,2018,14,17.0,0.478334,0.478334
2018-04-14,Montana,2018,15,21.0,0.535714,0.535714
2018-04-21,Montana,2018,16,7.0,0.182577,0.182577
2018-04-28,Montana,2018,17,0.0,0.0,0.0
2018-05-05,Montana,2018,18,0.0,0.0,0.0
2018-05-12,Montana,2018,19,2.0,0.0574713,0.0574713
2018-05-19,Montana,2018,20,0.0,0.0,0.0
2018-05-26,Montana,2018,21,0.0,0.0,0.0
2018-06-02,Montana,2018,22,0.0,0.0,0.0
2018-06-09,Montana,2018,23,0.0,0.0,0.0
2018-06-16,Montana,2018,24,0.0,0.0,0.0
2018-06-23,Montana,2018,25,0.0,0.0,0.0
2018-06-30,Montana,2018,26,0.0,0.0,0.0
2018-07-07,Montana,2018,27,0.0,0.0,0.0
2018-07-14,Montana,2018,28,0.0,0.0,0.0
2018-07-21,Montana,2018,29,0.0,0.0,0.0
2018-07-28,Montana,2018,30,0.0,0.0,0.0
2018-08-04,Montana,2018,31,0.0,0.0,0.0
2018-08-11,Montana,2018,32,0.0,0.0,0.0
2018-08-18,Montana,2018,33,0.0,0.0,0.0
2018-08-25,Montana,2018,34,0.0,0.0,0.0
2018-09-01,Montana,2018,35,0.0,0.0,0.0
2018-09-08,Montana,2018,36,0.0,0.0,0.0
2018-09-15,Montana,2018,37,0.0,0.0,0.0
2018-09-22,Montana,2018,38,0.0,0.0,0.0
2018-09-29,Montana,2018,39,0.0,0.0,0.0
2018-10-06,Montana,2018,40,49.0,0.634962,0.634962
2018-10-13,Montana,2018,41,43.0,0.541221,0.541221
2018-10-20,Montana,2018,42,55.0,0.718391,0.718391
2018-10-27,Montana,2018,43,52.0,0.580357,0.580357
2018-11-03,Montana,2018,44,62.0,0.708248,0.708248
2018-11-10,Montana,2018,45,50.0,0.592277,0.592277
2018-11-17,Montana,2018,46,61.0,0.714286,0.714286
2018-11-24,Montana,2018,47,95.0,1.30226,1.30226
2018-12-01,Montana,2018,48,69.0,0.885296,0.885296
2018-12-08,Montana,2018,49,56.0,0.665795,0.665795
2018-12-15,Montana,2018,50,79.0,0.892857,0.892857
2018-12-22,Montana,2018,51,77.0,0.963463,0.963463
2018-12-29,Montana,2018,52,139.0,2.17698,2.17698
2019-01-05,Montana,2019,1,122.0,1.64133,1.64133
2019-01-12,Montana,2019,2,147.0,1.56068,1.56068
2019-01-19,Montana,2019,3,153.0,1.63584,1.63584
2019-01-26,Montana,2019,4,178.0,2.02273,2.02273
2019-02-02,Montana,2019,5,244.0,2.36801,2.36801
2019-02-09,Montana,2019,6,284.0,3.19065,3.19065
2019-02-16,Montana,2019,7,349.0,3.56632,3.56632
2019-02-23,Montana,2019,8,353.0,3.79244,3.79244
2019-03-02,Montana,2019,9,319.0,3.63326,3.63326
2019-03-09,Montana,2019,10,302.0,3.16529,3.16529
2019-03-16,Montana,2019,11,340.0,3.42535,3.42535
2019-03-23,Montana,2019,12,206.0,2.26349,2.26349
2019-03-30,Montana,2019,13,177.0,1.98854,1.98854
2019-04-06,Montana,2019,14,115.0,1.23989,1.23989
2019-04-13,Montana,2019,15,103.0,1.13875,1.13875
2019-04-20,Montana,2019,16,71.0,0.886171,0.886171
2019-04-27,Montana,2019,17,70.0,0.852827,0.852827
2019-05-04,Montana,2019,18,53.0,0.662583,0.662583
2019-05-11,Montana,2019,19,51.0,0.699205,0.699205
2019-05-18,Montana,2019,20,58.0,0.830827,0.830827
2019-05-25,Montana,2019,21,59.0,0.822529,0.822529
2019-06-01,Montana,2019,22,51.0,0.676841,0.676841
2019-06-08,Montana,2019,23,45.0,0.751001,0.751001
2019-06-15,Montana,2019,24,35.0,0.645876,0.645876
2019-06-22,Montana,2019,25,24.0,0.418702,0.418702
2019-06-29,Montana,2019,26,21.0,0.364773,0.364773
2019-07-06,Montana,2019,27,28.0,0.504686,0.504686
2019-07-13,Montana,2019,28,33.0,0.552764,0.552764
2019-07-20,Montana,2019,29,28.0,0.478878,0.478878
2019-07-27,Montana,2019,30,25.0,0.409232,0.409232
2019-08-03,Montana,2019,31,21.0,0.359712,0.359712
2019-08-10,Montana,2019,32,25.0,0.424809,0.424809
2019-08-17,Montana,2019,33,22.0,0.373514,0.373514
2019-08-24,Montana,2019,34,26.0,0.441052,0.441052
2019-08-31,Montana,2019,35,23.0,0.400348,0.400348
2019-09-07,Montana,2019,36,25.0,0.424232,0.424232
2019-09-14,Montana,2019,37,42.0,0.6941,0.6941
2019-09-21,Montana,2019,38,47.0,0.805622,0.805622
2019-09-28,Montana,2019,39,43.0,0.718943,0.718943
2019-10-05,Montana,2019,40,82.0,1.00762,1.00762
2019-10-12,Montana,2019,41,81.0,0.799842,0.799842
2019-10-19,Montana,2019,42,75.0,0.682563,0.682563
2019-10-26,Montana,2019,43,84.0,0.760525,0.760525
2019-11-02,Montana,2019,44,82.0,0.796503,0.796503
2019-11-09,Montana,2019,45,102.0,0.930997,0.930997
2019-11-16,Montana,2019,46,104.0,1.1386,1.1386
2019-11-23,Montana,2019,47,137.0,1.18399,1.18399
2019-11-30,Montana,2019,48,130.0,1.42826,1.42826
2019-12-07,Montana,2019,49,136.0,1.21029,1.21029
2019-12-14,Montana,2019,50,140.0,1.31013,1.31013
2019-12-21,Montana,2019,51,158.0,1.59242,1.59242
2019-12-28,Montana,2019,52,202.0,2.28766,2.28766
2020-01-04,Montana,2020,1,214.0,2.18523,2.18523
2020-01-11,Montana,2020,2,210.0,2.05238,2.05238
2020-01-18,Montana,2020,3,243.0,2.11912,2.11912
2020-01-25,Montana,2020,4,349.0,3.1558,3.1558
2020-02-01,Montana,2020,5,430.0,3.73816,3.73816
2020-02-08,Montana,2020,6,450.0,3.67587,3.67587
2020-02-15,Montana,2020,7,445.0,3.75749,3.75749
2020-02-22,Montana,2020,8,400.0,3.58841,3.58841
2020-02-29,Montana,2020,9,449.0,3.73482,3.73482
2020-03-07,Montana,2020,10,479.0,4.51121,4.51121
2020-03-14,Montana,2020,11,515.0,4.87274,4.87274
2020-03-21,Montana,2020,12,362.0,4.54203,4.54203
