week_end,state,season,ili_rescaled,flu_times_coef,rsv_times_coef,covid_times_coef
2023-04-01,Pennsylvania,22-23,0.1176136100497461,0.010911550251653575,0.004186140856084229,0.03550877092777729
2023-05-06,Pennsylvania,22-23,0.017488840481572704,0.001212394472405952,0.0013953802853614097,0.004780026855662323
2023-05-27,Pennsylvania,22-23,0,0,0,0
2022-10-29,Pennsylvania,22-23,0.38409652500447367,0.08365521859601074,0.1730271553848148,0.1140377835565155
2022-11-12,Pennsylvania,22-23,0.5601852169025633,0.23641692211916074,0.19674862023595877,0.10720917376271216
2022-12-03,Pennsylvania,22-23,1,0.7553217563089084,0.085118197407046,0.12701214216474183
2022-12-10,Pennsylvania,22-23,0.9214771094565907,0.6704541432404918,0.06139673255590203,0.13520647391730578
2023-01-14,Pennsylvania,22-23,0.19775606603990487,0.08608000754082265,0.018139943709698327,0.14135222273172882
2023-01-21,Pennsylvania,22-23,0.16115005040931707,0.0460709899514262,0.016744563424336917,0.1290607251028828
2023-02-11,Pennsylvania,22-23,0.17422715076784118,0.015761128141277385,0.008372281712168458,0.1119892006183745
2023-03-25,Pennsylvania,22-23,0.13265282353834215,0.00969915577924762,0.004186140856084229,0.04097165876281993
2023-04-08,Pennsylvania,22-23,0.08336158209895132,0.008486761306841667,0.0027907605707228195,0.03004588309273462
2023-04-29,Pennsylvania,22-23,0.013998416607588599,0.004849577889623809,0.0013953802853614097,0.003414304896901661
2023-05-13,Pennsylvania,22-23,0.026470166700144973,0.001212394472405952,0.0013953802853614097,0.0020485829381409948
2022-10-01,Rhode Island,22-23,0.06748732829617463,0.0043763752590973495,0.002493406012121872,0.047869288911160456
2022-10-22,Rhode Island,22-23,0.04861290674260631,0.01312912577729205,0.007272434202022127,0.034065121876314185
2022-11-19,Rhode Island,22-23,0.2236713993840168,0.188184136141186,0.010181407882830978,0.029166869057497765
2023-03-18,Rhode Island,22-23,0.06466284140867433,0.008752750518194699,2.0778383434348936e-4,0.010464449203835078
2023-04-15,Rhode Island,22-23,0.03859556081145403,0.01312912577729205,0,0.00601149209582015
2023-05-20,Rhode Island,22-23,0.024664462582460713,0.0029175835060649,2.0778383434348936e-4,0.0017811828432059695
2022-10-29,Rhode Island,22-23,0.10092560854496826,0.033552210319746346,0.010700867468689701,0.03384247402091344
2022-11-12,Rhode Island,22-23,0.17058424149959833,0.15317313406840724,0.011739786640407146,0.027830981925093288
2022-12-31,Rhode Island,22-23,0.7138816775629863,0.7031376249616409,0.0014544868404044254,0.08371559363068061
2023-01-21,Rhode Island,22-23,0.10152569419069968,0.08023354641678473,0.0010389191717174468,0.055661963850186576
2023-02-04,Rhode Island,22-23,0.08364879720529748,0.026258251554584097,6.23351503030468e-4,0.0451975146463515
2023-02-25,Rhode Island,22-23,0.051428910744015094,0.020423084542454298,0.0011428110888891915,0.02337802481707836
2023-04-22,Rhode Island,22-23,0,0.0043763752590973495,1.0389191717174468e-4,0.0017811828432059695
2023-05-13,Rhode Island,22-23,0.022100745897032203,0.017505501036389398,1.0389191717174468e-4,4.452957108014918e-4
2022-11-05,Rhode Island,22-23,0.16281925891622018,0.09336267219407678,0.012363138143437615,0.03072540404530299
2022-12-10,Rhode Island,22-23,0.9858367220368729,0.8767338435725023,0.0028050817636371063,0.05076371103137015
2022-12-24,Rhode Island,22-23,1,0.8781926353255348,0.0023895140949501273,0.0667943566202239
2023-01-14,Rhode Island,22-23,0.18943981219518555,0.1327500495259529,0.0016622706747479149,0.053435485296179114
2023-02-18,Rhode Island,22-23,0.10730034035224084,0.029175835060649,3.11675751515234e-4,0.029166869057497765
2023-03-11,Rhode Island,22-23,0.06837017681162243,0.0058351670121297985,6.23351503030468e-4,0.012913575613243288
2023-03-25,Rhode Island,22-23,0.07495069715185528,0.018964292789421848,7.272434202022127e-4,0.008237970649827613
2023-04-29,Rhode Island,22-23,0.04742420305641528,0,1.0389191717174468e-4,2.2264785540074652e-4
2023-05-06,Rhode Island,22-23,0.046795684033229035,0.0058351670121297985,0,0
2023-05-27,Rhode Island,22-23,0.0019364543861076682,0.0029175835060649,1.0389191717174468e-4,0.002226478554007463
2022-10-08,Rhode Island,22-23,0.07051446190697164,0.0043763752590973495,0.0029089736808088507,0.04898252818816419
2022-10-15,Rhode Island,22-23,0.030038999283353213,0.0058351670121297985,0.004779028189900255,0.03985396611673359
2022-11-26,Rhode Island,22-23,0.4472331496107769,0.4478490681809621,0.00602573119596119,0.036514248285722396
2022-12-03,Rhode Island,22-23,0.7595635900704991,0.7804535878723606,0.0057140554444459575,0.04653340177875598
2022-12-17,Rhode Island,22-23,0.9819612998169268,0.8198409652042368,0.0028050817636371063,0.05076371103137015
2023-01-07,Rhode Island,22-23,0.3407635037335695,0.3311457279383661,0.002181730260606638,0.0721379051498418
2023-01-28,Rhode Island,22-23,0.10005846907783804,0.06126925362736288,0.0010389191717174468,0.054994020283984334
2023-02-11,Rhode Island,22-23,0.10650860431703499,0.035011002072778796,0.0010389191717174468,0.03517836115331791
2023-03-04,Rhode Island,22-23,0.05337274838283203,0.014587917530324497,0.0013505949232326807,0.02048360269686866
2023-04-01,Rhode Island,22-23,0.07817733567628551,0.017505501036389398,2.0778383434348936e-4,0.011800336336239555
2023-04-08,Rhode Island,22-23,0.056015795762264294,0.021881876295486748,5.194595858587234e-4,0.0053435485296179095
2022-10-01,Wisconsin,22-23,0.06916692727220305,0,0.03552831098047477,0.06590529744054223
2022-11-05,Wisconsin,22-23,0.37338230499497643,0.05996276153532032,0.2931085655889169,0.06961247042157273
2022-11-26,Wisconsin,22-23,0.8535452333583958,0.42167361337741377,0.33973947375079,0.07537918394762018
2022-12-24,Wisconsin,22-23,0.7453939357646167,0.5570733974894274,0.12212856899538202,0.08897215154473202
2023-01-07,Wisconsin,22-23,0.32683926515892503,0.23211391562059477,0.0821592191423479,0.07743872449263713
2023-01-21,Wisconsin,22-23,0.17985774264593357,0.06286418548057775,0.04218986928931379,0.05190042173442701
2023-02-11,Wisconsin,22-23,0.12208648555136369,0.02030996761680204,0.01998467492651706,0.0523123298434304
2023-03-04,Wisconsin,22-23,0.10989070092908647,0.006769989205600682,0.015543636053957715,0.0523123298434304
2023-03-18,Wisconsin,22-23,0.11407702390695382,0.008704271835772303,0.008882077745118693,0.04942897308040667
2023-04-29,Wisconsin,22-23,0.04396276778605061,0.005802847890514869,0.002220519436279673,0.016064416251132165
2023-05-06,Wisconsin,22-23,0.04961430380617157,0.0029014239452574346,0.002220519436279673,0.015240600033125388
2022-11-12,Wisconsin,22-23,0.4705937148598386,0.08897700098789464,0.3308573960056713,0.056431410933464286
2022-12-03,Wisconsin,22-23,0.9894371585790234,0.4806692335976483,0.28422648784379817,0.0786744488196473
2022-12-17,Wisconsin,22-23,0.8612164622853886,0.6373461266415498,0.1732005160298145,0.09061978398074558
2023-01-14,Wisconsin,22-23,0.16546899015909136,0.10831982728961087,0.057733505343271506,0.06137430824150496
2023-01-28,Wisconsin,22-23,0.11912556307430251,0.03191566339783177,0.033307791544195095,0.047369432535389736
2023-03-25,Wisconsin,22-23,0.15569905494451874,0.007737130520686492,0.011102597181398367,0.04901706497140328
2023-04-01,Wisconsin,22-23,0.13545222268798535,0.007737130520686492,0.008882077745118693,0.048193248753396506
2023-04-15,Wisconsin,22-23,0.06666067828412882,0.009671413150858114,0.006661558308839019,0.0337764649382779
2023-05-13,Wisconsin,22-23,0.07302333473062257,0.0038685652603432466,0.002220519436279673,0.011121518943091501
2022-10-08,Wisconsin,22-23,0.08100784478112465,0.0029014239452574346,0.051071947034432484,0.06920056231256935
2022-10-15,Wisconsin,22-23,0.11857385560900743,0.0038685652603432466,0.0910412968874666,0.07084819474858291
2022-10-22,Wisconsin,22-23,0.22137165010989793,0.009671413150858114,0.1509953216670178,0.0745553677296134
2022-10-29,Wisconsin,22-23,0.2687131409509995,0.029981380767660163,0.20428778813772994,0.07702681638363373
2022-11-19,Wisconsin,22-23,0.5224209478057015,0.1682825888249312,0.3130932405154339,0.053959962279443954
2022-12-10,Wisconsin,22-23,1,0.5628762453799422,0.22205194362796732,0.081557805582671
2022-12-31,Wisconsin,22-23,0.5069703663781154,0.4332793091584435,0.11324649125026333,0.09515077317978285
2023-02-18,Wisconsin,22-23,0.08811627664552989,0.012572837096115551,0.01998467492651706,0.05560759471545751
2023-02-25,Wisconsin,22-23,0.11407979630627693,0.008704271835772303,0.017764155490237386,0.06343384878652189
2023-04-22,Wisconsin,22-23,0.07157059748532292,0.0038685652603432466,0.004441038872559346,0.019771589232162667
2023-02-04,Wisconsin,22-23,0.060716654135421724,0.025145674192231102,0.03108727210791543,0.04283844333635246
2023-03-11,Wisconsin,22-23,0.10389122879391756,0.008704271835772303,0.013323116617678038,0.05354805417044057
2023-04-08,Wisconsin,22-23,0.11250507349076128,0.008704271835772303,0.004441038872559346,0.041190810900338895
2023-05-20,Wisconsin,22-23,0,0.0019342826301716233,0,0.0024714486540203338
2023-05-27,Wisconsin,22-23,0.02218806626256174,9.671413150858116e-4,0.002220519436279673,0
2022-10-08,Colorado,22-23,0.006915864509632526,0,0.011393478539101958,0.09225036687869406
2022-12-24,Colorado,22-23,0.922550553827106,0.6565049578268237,0.0551684223998621,0.16192883547855874
2023-01-21,Colorado,22-23,0.12022923580095703,0.06402087354694203,0.02038833001734034,0.07556678988999409
2023-02-04,Colorado,22-23,0.18049662443109507,0.04539661942419526,0.014991419130397312,0.08930620623362936
2023-02-25,Colorado,22-23,0.1508378478190982,0.015132206474731753,0.008395194713022493,0.12758029461947049
2023-03-25,Colorado,22-23,0.15870753305825747,0.005820079413358368,0.00239862706086357,0.08636204558856465
2023-04-08,Colorado,22-23,0.09416123555652386,0.005820079413358368,0.00239862706086357,0.05201350472947643
2023-04-15,Colorado,22-23,0.0927065925219392,0.010476142944045058,0.0011993135304317847,0.04710657032103528
2023-04-29,Colorado,22-23,0.07255281217702274,0.004656063530686694,5.996567652158924e-4,0.009813868816882345
2022-10-01,Colorado,22-23,0.040178701900467864,0.0011640158826716743,0.008994851478238386,0.09912007505051174
2022-10-22,Colorado,22-23,0.13940794035830714,0.012804174709388407,0.03478009238252176,0.13543138967297638
2022-10-29,Colorado,22-23,0.2482072686984731,0.04539661942419526,0.04977151151291907,0.15309635354336462
2022-12-03,Colorado,22-23,0.970452812442711,0.6087803066372851,0.11453444215623546,0.28754635633465275
2022-12-17,Colorado,22-23,0.9954248487569777,0.6751292119495704,0.07435743888677067,0.19431460257427047
2022-12-31,Colorado,22-23,0.6848366415945545,0.4842306071914161,0.05157048180856676,0.16094744859687052
2023-01-28,Colorado,22-23,0.15657272816640586,0.0477246511895386,0.018589359721692667,0.0677156948364882
2023-02-11,Colorado,22-23,0.18317741862633877,0.023280317653433462,0.012592792069533742,0.11776642580258817
2023-03-04,Colorado,22-23,0.15468634176539195,0.016296222357403425,0.005396910886943033,0.11285949139414699
2023-03-11,Colorado,22-23,0.1493380377861794,0.011640158826716731,0.00479725412172714,0.09519452752375877
2023-05-06,Colorado,22-23,0.06132615620873531,0.006984095296030039,0.0011993135304317847,0.009813868816882345
2022-10-15,Colorado,22-23,0.05113302743762306,0.005820079413358368,0.022786957078203916,0.10795255698570583
2022-11-05,Colorado,22-23,0.3965290490221345,0.10126938179243557,0.07915469300849781,0.21983066149816455
2023-01-07,Colorado,22-23,0.35753664504850136,0.2688876688971565,0.03837803297381712,0.11187810451245878
2023-01-14,Colorado,22-23,0.1591246635722845,0.12338568356319733,0.018589359721692667,0.05986459978298232
2023-04-01,Colorado,22-23,0.09647405155945706,0.008148111178701713,0.0017989702956476776,0.07458540300830585
2023-04-22,Colorado,22-23,0.073906493685919325,0.009312127061373387,5.996567652158924e-4,0.02159051139714116
2022-11-12,Colorado,22-23,0.5897069724561017,0.20603081123288614,0.12292963686925797,0.24829088106712335
2022-11-19,Colorado,22-23,0.8596528517645683,0.3678290189242488,0.1517131615996208,0.28165803504452336
2022-11-26,Colorado,22-23,1,0.5633836872130898,0.15111350483440492,0.30619270708672924
2022-12-10,Colorado,22-23,0.9335035509231338,0.6041242431065984,0.0869502309563044,0.24043978601361748
2023-02-18,Colorado,22-23,0.1759188163058178,0.01862425412274677,0.011393478539101958,0.1334686159095999
2023-03-18,Colorado,22-23,0.16237535901121472,0.012804174709388407,0.0029982838260794622,0.07360401612661761
2023-05-13,Colorado,22-23,0.04748911342496032,0.012804174709388407,5.996567652158924e-4,0.01079525569857058
2023-05-20,Colorado,22-23,0.03636873274687084,0.010476142944045058,0,0.0029441606450647064
2023-05-27,Colorado,22-23,0,0.004656063530686694,0,0
2022-10-08,Florida,22-23,0.03353668403508209,0.031023322834150845,0.06534414088530849,0.009622950553812872
2022-11-12,Florida,22-23,0.86798655835679694,0.7316333635053908,0.06845576664175175,0.012830600738417167
2022-12-10,Florida,22-23,0.7919727715028533,0.7109511482826235,0.03422788332087588,0.04312507470412437
2023-01-07,Florida,22-23,0.6648084619782731,0.563590364820407,0.026448818929767724,0.09159623304925589
2023-01-21,Florida,22-23,0.29003635500609504,0.2662835209931281,0.014002315903994679,0.06201457023568297
2023-03-11,Florida,22-23,0.07798256685761142,0.020682215222767218,0.006223251512886522,0.014256223042685742
2023-04-08,Florida,22-23,0,0.002585276902845906,0,0.009622950553812872
2023-05-20,Florida,22-23,0.01938843759776482,0.0749730301825312,0.00155581287822163,0
2022-10-01,Florida,22-23,0.1610354164643948,0.03619387663984266,0.09179295981507621,0.02316636244436433
2022-10-15,Florida,22-23,0.04837265499422849,0.0646319225711476,0.060676702250643595,0.006771705945275729
2022-11-05,Florida,22-23,0.7294383852767619,0.620466456683017,0.06534414088530849,0.01211778958628288
2022-11-19,Florida,22-23,0.7247996159530513,0.6075400721687872,0.05756507649420033,0.013187006314484311
2022-12-24,Florida,22-23,1,0.8867499776761449,0.03422788332087588,0.06700424830062299
2023-02-25,Florida,22-23,0.13151180728610423,0.05170553805691806,0.006223251512886522,0.02530479590076719
2023-03-25,Florida,22-23,0.03219359849833327,0.005170553805691812,0.003111625756443262,0.013899817466618598
2023-04-15,Florida,22-23,0.031492389181958375,0.010341107611383595,0.00155581287822163,0.006415300369208586
2022-10-22,Florida,22-23,0.22657421491526156,0.17321355249067552,0.060676702250643595,0.007128111521342873
2022-11-26,Florida,22-23,0.8350620839940882,0.8040211167850762,0.05756507649420033,0.025661201476834337
2022-12-17,Florida,22-23,0.9390136681877513,0.8272886089106893,0.03267207044265425,0.0548864587143401
2022-12-31,Florida,22-23,0.9619863641757553,0.8272886089106893,0.029560444686210986,0.0990807501466659
2023-01-28,Florida,22-23,0.24228669751987653,0.21457798293621003,0.010890690147551414,0.05702489217074297
2023-02-04,Florida,22-23,0.248168764900698,0.16545772178213783,0.009334877269329784,0.04847115834513152
2023-02-11,Florida,22-23,0.22532552294033245,0.10599635301668203,0.009334877269329784,0.03777899106311722
2022-10-29,Florida,22-23,0.535688857244571,0.3955473661354233,0.06689995376353013,0.010692167282014303
2022-12-03,Florida,22-23,0.7952657583309061,0.7212922558940071,0.046674386346648916,0.03706617991098293
2023-01-14,Florida,22-23,0.3604512551646762,0.3257448897585839,0.017113941660437938,0.07056830406129441
2023-02-18,Florida,22-23,0.1802970969934302,0.07238775327968532,0.007779064391108154,0.031720096269975774
2023-03-04,Florida,22-23,0.09447447058696609,0.031023322834150845,0.004667438634664892,0.02031511783582718
2023-03-18,Florida,22-23,0.06912845075892426,0.010341107611383595,0.004667438634664892,0.013899817466618598
2023-04-01,Florida,22-23,0.012788979147113778,0,0.00155581287822163,0.011761384010215736
2023-04-22,Florida,22-23,0.0023139907440369724,0.012926384514229502,0.003111625756443262,0.003207650184604291
2023-04-29,Florida,22-23,0.03188884214160116,0.03619387663984266,0.00155581287822163,0.002851244608537147
2023-05-06,Florida,22-23,0.041260774350841974,0.04394970734838035,0.00155581287822163,7.128111521342877e-4
2023-05-13,Florida,22-23,0.02131406625888646,0.05946136876545578,0,0
2023-05-27,Florida,22-23,0.02343926987928413,0.09824052230814434,0.00155581287822163,0.0024948390324700032
2022-10-08,Hawaii,22-23,0.6048115236724037,0.25980645658293344,0.14663233800322115,0.046252237325748506
2022-10-29,Hawaii,22-23,0.7279826252470778,0.5257500735575897,0.12881719413367088,0.03623886635831841
2022-11-19,Hawaii,22-23,0.6325225812524184,0.2700350572358048,0.06989017979592783,0.03242424884691647
2022-11-26,Hawaii,22-23,0.7353452813810558,0.44596698846519284,0.017815143869550232,0.03290107603584173
2022-12-03,Hawaii,22-23,0.6124251794473127,0.38664110467853874,0.03014870501000808,0.03623886635831841
2023-03-18,Hawaii,22-23,0.11902960749931148,0.08182880522297113,0.0027407913645461895,0.013827988478832029
